bigram,count,codepoints,unicode_names
မပ,14817,U+1019 U+1015,MYANMAR LETTER MA | MYANMAR LETTER PA
ပေ,14761,U+1015 U+1031,MYANMAR LETTER PA | MYANMAR VOWEL SIGN E
မလ,14700,U+1019 U+101C,MYANMAR LETTER MA | MYANMAR LETTER LA
မက,14588,U+1019 U+1000,MYANMAR LETTER MA | MYANMAR LETTER KA
်ေ,14453,U+103A U+1031,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN E
၊၊,14442,U+104A U+104A,MYANMAR SIGN LITTLE SECTION | MYANMAR SIGN LITTLE SECTION
ဲရ,14387,U+1032 U+101B,MYANMAR VOWEL SIGN AI | MYANMAR LETTER RA
ေက,14328,U+1031 U+1000,MYANMAR VOWEL SIGN E | MYANMAR LETTER KA
ထေ,14322,U+1011 U+1031,MYANMAR LETTER THA | MYANMAR VOWEL SIGN E
ယ်,14101,U+101A U+103A,MYANMAR LETTER YA | MYANMAR SIGN ASAT
သဳ,14084,U+101E U+1033,MYANMAR LETTER SA | MYANMAR VOWEL SIGN MON II
းပ,14053,U+1038 U+1015,MYANMAR SIGN VISARGA | MYANMAR LETTER PA
ာဒ,14022,U+102C U+1012,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DA
ဂေ,13956,U+1002 U+1031,MYANMAR LETTER GA | MYANMAR VOWEL SIGN E
ဳလ,13727,U+1033 U+101C,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER LA
ရု,13637,U+101B U+102F,MYANMAR LETTER RA | MYANMAR VOWEL SIGN U
ဇြ,13596,U+1007 U+103C,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MEDIAL RA
ိဂ,13467,U+102D U+1002,MYANMAR VOWEL SIGN I | MYANMAR LETTER GA
းသ,13401,U+1038 U+101E,MYANMAR SIGN VISARGA | MYANMAR LETTER SA
သမ,13392,U+101E U+1019,MYANMAR LETTER SA | MYANMAR LETTER MA
ၟတ,13267,U+105F U+1010,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER TA
၊သ,13146,U+104A U+101E,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER SA
ါတ,12879,U+102B U+1010,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER TA
ံဗ,12838,U+1036 U+1017,MYANMAR SIGN ANUSVARA | MYANMAR LETTER BA
ၜါ,12806,U+105C U+102B,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN TALL AA
ဲဍ,12730,U+1032 U+100D,MYANMAR VOWEL SIGN AI | MYANMAR LETTER DDA
်ဆ,12727,U+103A U+1006,MYANMAR SIGN ASAT | MYANMAR LETTER CHA
ညိ,12693,U+100A U+102D,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN I
ဗေ,12648,U+1017 U+1031,MYANMAR LETTER BA | MYANMAR VOWEL SIGN E
ံခ,12599,U+1036 U+1001,MYANMAR SIGN ANUSVARA | MYANMAR LETTER KHA
ရ်,12581,U+101B U+103A,MYANMAR LETTER RA | MYANMAR SIGN ASAT
ေသ,12577,U+1031 U+101E,MYANMAR VOWEL SIGN E | MYANMAR LETTER SA
ဏ်,12577,U+100F U+103A,MYANMAR LETTER NNA | MYANMAR SIGN ASAT
်ဓ,12524,U+103A U+1013,MYANMAR SIGN ASAT | MYANMAR LETTER DHA
ုခ,12518,U+102F U+1001,MYANMAR VOWEL SIGN U | MYANMAR LETTER KHA
ကတ,12495,U+1000 U+1010,MYANMAR LETTER KA | MYANMAR LETTER TA
သၚ,12319,U+101E U+105A,MYANMAR LETTER SA | MYANMAR LETTER MON NGA
ိမ,12316,U+102D U+1019,MYANMAR VOWEL SIGN I | MYANMAR LETTER MA
ဒက,12252,U+1012 U+1000,MYANMAR LETTER DA | MYANMAR LETTER KA
ါန,12210,U+102B U+1014,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NA
မသ,12199,U+1019 U+101E,MYANMAR LETTER MA | MYANMAR LETTER SA
ဝတ,12177,U+101D U+1010,MYANMAR LETTER WA | MYANMAR LETTER TA
ိသ,12147,U+102D U+101E,MYANMAR VOWEL SIGN I | MYANMAR LETTER SA
မဟ,12117,U+1019 U+101F,MYANMAR LETTER MA | MYANMAR LETTER HA
ဂလ,12105,U+1002 U+101C,MYANMAR LETTER GA | MYANMAR LETTER LA
လၟ,12100,U+101C U+105F,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MON MEDIAL MA
္ၜ,11981,U+1039 U+105C,MYANMAR SIGN VIRAMA | MYANMAR LETTER MON BBA
ၚဲ,11942,U+105A U+1032,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN AI
းဍ,11911,U+1038 U+100D,MYANMAR SIGN VISARGA | MYANMAR LETTER DDA
လမ,11910,U+101C U+1019,MYANMAR LETTER LA | MYANMAR LETTER MA
ၟု,11907,U+105F U+102F,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN U
ဂြ,11892,U+1002 U+103C,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MEDIAL RA
မံ,11883,U+1019 U+1036,MYANMAR LETTER MA | MYANMAR SIGN ANUSVARA
ဳတ,11848,U+1033 U+1010,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER TA
္မ,11742,U+1039 U+1019,MYANMAR SIGN VIRAMA | MYANMAR LETTER MA
ဲစ,11718,U+1032 U+1005,MYANMAR VOWEL SIGN AI | MYANMAR LETTER CA
ထဝ,11697,U+1011 U+101D,MYANMAR LETTER THA | MYANMAR LETTER WA
းဒ,11687,U+1038 U+1012,MYANMAR SIGN VISARGA | MYANMAR LETTER DA
စေ,11672,U+1005 U+1031,MYANMAR LETTER CA | MYANMAR VOWEL SIGN E
ါၚ,11653,U+102B U+105A,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER MON NGA
ယာ,11615,U+101A U+102C,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AA
ာ၊,11567,U+102C U+104A,MYANMAR VOWEL SIGN AA | MYANMAR SIGN LITTLE SECTION
ခေ,11396,U+1001 U+1031,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN E
မေ,11363,U+1019 U+1031,MYANMAR LETTER MA | MYANMAR VOWEL SIGN E
ုဏ,11362,U+102F U+100F,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNA
ဳမ,11282,U+1033 U+1019,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER MA
ုဗ,11215,U+102F U+1017,MYANMAR VOWEL SIGN U | MYANMAR LETTER BA
ၠန,11134,U+1060 U+1014,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER NA
သၠ,11124,U+101E U+1060,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ဟေ,11046,U+101F U+1031,MYANMAR LETTER HA | MYANMAR VOWEL SIGN E
ဉ်,11045,U+1009 U+103A,MYANMAR LETTER NYA | MYANMAR SIGN ASAT
ူက,10993,U+1030 U+1000,MYANMAR VOWEL SIGN UU | MYANMAR LETTER KA
ဓိ,10980,U+1013 U+102D,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN I
။သ,10969,U+104B U+101E,MYANMAR SIGN SECTION | MYANMAR LETTER SA
ဇာ,10945,U+1007 U+102C,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AA
ူမ,10925,U+1030 U+1019,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MA
ျိ,10922,U+103B U+102D,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN I
ဒတ,10889,U+1012 U+1010,MYANMAR LETTER DA | MYANMAR LETTER TA
ပလ,10862,U+1015 U+101C,MYANMAR LETTER PA | MYANMAR LETTER LA
ုဉ,10819,U+102F U+1009,MYANMAR VOWEL SIGN U | MYANMAR LETTER NYA
။က,10799,U+104B U+1000,MYANMAR SIGN SECTION | MYANMAR LETTER KA
ၠး,10718,U+1060 U+1038,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN VISARGA
ညံ,10658,U+100A U+1036,MYANMAR LETTER NNYA | MYANMAR SIGN ANUSVARA
ိယ,10635,U+102D U+101A,MYANMAR VOWEL SIGN I | MYANMAR LETTER YA
ဲဗ,10525,U+1032 U+1017,MYANMAR VOWEL SIGN AI | MYANMAR LETTER BA
ံစ,10515,U+1036 U+1005,MYANMAR SIGN ANUSVARA | MYANMAR LETTER CA
သြ,10489,U+101E U+103C,MYANMAR LETTER SA | MYANMAR CONSONANT SIGN MEDIAL RA
မြ,10466,U+1019 U+103C,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL RA
်ဏ,10452,U+103A U+100F,MYANMAR SIGN ASAT | MYANMAR LETTER NNA
ှာ,10325,U+103E U+102C,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN AA
အလ,10320,U+1021 U+101C,MYANMAR LETTER A | MYANMAR LETTER LA
၊မ,10272,U+104A U+1019,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MA
စှ,10254,U+1005 U+103E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL HA
ရၚ,10237,U+101B U+105A,MYANMAR LETTER RA | MYANMAR LETTER MON NGA
ူဂ,10220,U+1030 U+1002,MYANMAR VOWEL SIGN UU | MYANMAR LETTER GA
ဒဒ,10210,U+1012 U+1012,MYANMAR LETTER DA | MYANMAR LETTER DA
္ခ,10188,U+1039 U+1001,MYANMAR SIGN VIRAMA | MYANMAR LETTER KHA
ပၞ,10148,U+1015 U+105E,MYANMAR LETTER PA | MYANMAR CONSONANT SIGN MON MEDIAL NA
လပ,10074,U+101C U+1015,MYANMAR LETTER LA | MYANMAR LETTER PA
။ယ,10036,U+104B U+101A,MYANMAR SIGN SECTION | MYANMAR LETTER YA
လှ,9978,U+101C U+103E,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL HA
ဂု,9871,U+1002 U+102F,MYANMAR LETTER GA | MYANMAR VOWEL SIGN U
ဓရ,9787,U+1013 U+101B,MYANMAR LETTER DHA | MYANMAR LETTER RA
တဵ,9748,U+1010 U+1035,MYANMAR LETTER TA | MYANMAR VOWEL SIGN E ABOVE
ၜိ,9663,U+105C U+102D,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN I
်၁,9663,U+103A U+1041,MYANMAR SIGN ASAT | MYANMAR DIGIT ONE
ဝိ,9657,U+101D U+102D,MYANMAR LETTER WA | MYANMAR VOWEL SIGN I
ဝေ,9645,U+101D U+1031,MYANMAR LETTER WA | MYANMAR VOWEL SIGN E
ွဵ,9640,U+103D U+1035,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E ABOVE
အေ,9513,U+1021 U+1031,MYANMAR LETTER A | MYANMAR VOWEL SIGN E
ဒၞ,9431,U+1012 U+105E,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဒါ,9356,U+1012 U+102B,MYANMAR LETTER DA | MYANMAR VOWEL SIGN TALL AA
စ္,9348,U+1005 U+1039,MYANMAR LETTER CA | MYANMAR SIGN VIRAMA
တူ,9329,U+1010 U+1030,MYANMAR LETTER TA | MYANMAR VOWEL SIGN UU
သန,9298,U+101E U+1014,MYANMAR LETTER SA | MYANMAR LETTER NA
၊အ,9295,U+104A U+1021,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER A
ဲဟ,9148,U+1032 U+101F,MYANMAR VOWEL SIGN AI | MYANMAR LETTER HA
လက,9122,U+101C U+1000,MYANMAR LETTER LA | MYANMAR LETTER KA
ုစ,9095,U+102F U+1005,MYANMAR VOWEL SIGN U | MYANMAR LETTER CA
၊ဒ,9076,U+104A U+1012,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER DA
ကၟ,9069,U+1000 U+105F,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၞဟ,9065,U+105E U+101F,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER HA
း၊,9033,U+1038 U+104A,MYANMAR SIGN VISARGA | MYANMAR SIGN LITTLE SECTION
ဗု,9007,U+1017 U+102F,MYANMAR LETTER BA | MYANMAR VOWEL SIGN U
ဇိ,8990,U+1007 U+102D,MYANMAR LETTER JA | MYANMAR VOWEL SIGN I
ြဟ,8945,U+103C U+101F,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER HA
ၜး,8938,U+105C U+1038,MYANMAR LETTER MON BBA | MYANMAR SIGN VISARGA
ြၚ,8884,U+103C U+105A,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MON NGA
စၟ,8856,U+1005 U+105F,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL MA
်္,8856,U+103A U+1039,MYANMAR SIGN ASAT | MYANMAR SIGN VIRAMA
၂၀,8831,U+1042 U+1040,MYANMAR DIGIT TWO | MYANMAR DIGIT ZERO
စု,8805,U+1005 U+102F,MYANMAR LETTER CA | MYANMAR VOWEL SIGN U
ဴက,8804,U+1034 U+1000,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER KA
ပက,8795,U+1015 U+1000,MYANMAR LETTER PA | MYANMAR LETTER KA
၊တ,8780,U+104A U+1010,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER TA
ဖျ,8778,U+1016 U+103B,MYANMAR LETTER PHA | MYANMAR CONSONANT SIGN MEDIAL YA
ပန,8764,U+1015 U+1014,MYANMAR LETTER PA | MYANMAR LETTER NA
ၚိ,8756,U+105A U+102D,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN I
ဳပ,8746,U+1033 U+1015,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER PA
လီ,8687,U+101C U+102E,MYANMAR LETTER LA | MYANMAR VOWEL SIGN II
ဳက,8681,U+1033 U+1000,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER KA
ံဟ,8670,U+1036 U+101F,MYANMAR SIGN ANUSVARA | MYANMAR LETTER HA
ၞး,8584,U+105E U+1038,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN VISARGA
စက,8545,U+1005 U+1000,MYANMAR LETTER CA | MYANMAR LETTER KA
ာစ,8441,U+102C U+1005,MYANMAR VOWEL SIGN AA | MYANMAR LETTER CA
ရှ,8393,U+101B U+103E,MYANMAR LETTER RA | MYANMAR CONSONANT SIGN MEDIAL HA
ဗိ,8385,U+1017 U+102D,MYANMAR LETTER BA | MYANMAR VOWEL SIGN I
တမ,8363,U+1010 U+1019,MYANMAR LETTER TA | MYANMAR LETTER MA
ဗီ,8284,U+1017 U+102E,MYANMAR LETTER BA | MYANMAR VOWEL SIGN II
ပည,8284,U+1015 U+100A,MYANMAR LETTER PA | MYANMAR LETTER NNYA
းလ,8282,U+1038 U+101C,MYANMAR SIGN VISARGA | MYANMAR LETTER LA
ုည,8262,U+102F U+100A,MYANMAR VOWEL SIGN U | MYANMAR LETTER NNYA
ွေ,8182,U+103D U+1031,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN E
ါ်,8165,U+102B U+103A,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN ASAT
ါဲ,8157,U+102B U+1032,MYANMAR VOWEL SIGN TALL AA | MYANMAR VOWEL SIGN AI
ပဒ,8145,U+1015 U+1012,MYANMAR LETTER PA | MYANMAR LETTER DA
ဝၚ,8143,U+101D U+105A,MYANMAR LETTER WA | MYANMAR LETTER MON NGA
ဏာ,8132,U+100F U+102C,MYANMAR LETTER NNA | MYANMAR VOWEL SIGN AA
ထ္,8126,U+1011 U+1039,MYANMAR LETTER THA | MYANMAR SIGN VIRAMA
ဂပ,8117,U+1002 U+1015,MYANMAR LETTER GA | MYANMAR LETTER PA
ဗၠ,8098,U+1017 U+1060,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ဗၟ,8089,U+1017 U+105F,MYANMAR LETTER BA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ပု,8069,U+1015 U+102F,MYANMAR LETTER PA | MYANMAR VOWEL SIGN U
ြက,8061,U+103C U+1000,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER KA
လတ,8040,U+101C U+1010,MYANMAR LETTER LA | MYANMAR LETTER TA
ရရ,8005,U+101B U+101B,MYANMAR LETTER RA | MYANMAR LETTER RA
မည,7979,U+1019 U+100A,MYANMAR LETTER MA | MYANMAR LETTER NNYA
ဂတ,7969,U+1002 U+1010,MYANMAR LETTER GA | MYANMAR LETTER TA
အက,7959,U+1021 U+1000,MYANMAR LETTER A | MYANMAR LETTER KA
ါရ,7918,U+102B U+101B,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER RA
။အ,7895,U+104B U+1021,MYANMAR SIGN SECTION | MYANMAR LETTER A
တက,7859,U+1010 U+1000,MYANMAR LETTER TA | MYANMAR LETTER KA
အၚ,7849,U+1021 U+105A,MYANMAR LETTER A | MYANMAR LETTER MON NGA
ကၞ,7847,U+1000 U+105E,MYANMAR LETTER KA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ပၟ,7836,U+1015 U+105F,MYANMAR LETTER PA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ပံ,7816,U+1015 U+1036,MYANMAR LETTER PA | MYANMAR SIGN ANUSVARA
၊ဟ,7790,U+104A U+101F,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER HA
ိရ,7769,U+102D U+101B,MYANMAR VOWEL SIGN I | MYANMAR LETTER RA
ယဝ,7768,U+101A U+101D,MYANMAR LETTER YA | MYANMAR LETTER WA
။န,7724,U+104B U+1014,MYANMAR SIGN SECTION | MYANMAR LETTER NA
ဲန,7706,U+1032 U+1014,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NA
ၚာ,7706,U+105A U+102C,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN AA
ြပ,7703,U+103C U+1015,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER PA
ေပ,7677,U+1031 U+1015,MYANMAR VOWEL SIGN E | MYANMAR LETTER PA
၊ဂ,7659,U+104A U+1002,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER GA
ရမ,7648,U+101B U+1019,MYANMAR LETTER RA | MYANMAR LETTER MA
ဳသ,7642,U+1033 U+101E,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER SA
ုဍ,7592,U+102F U+100D,MYANMAR VOWEL SIGN U | MYANMAR LETTER DDA
္ဓ,7548,U+1039 U+1013,MYANMAR SIGN VIRAMA | MYANMAR LETTER DHA
ၚေ,7535,U+105A U+1031,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN E
မှ,7529,U+1019 U+103E,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL HA
ှေ,7468,U+103E U+1031,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN E
အတ,7448,U+1021 U+1010,MYANMAR LETTER A | MYANMAR LETTER TA
ုဇ,7443,U+102F U+1007,MYANMAR VOWEL SIGN U | MYANMAR LETTER JA
းန,7418,U+1038 U+1014,MYANMAR SIGN VISARGA | MYANMAR LETTER NA
ဂၞ,7402,U+1002 U+105E,MYANMAR LETTER GA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ယု,7368,U+101A U+102F,MYANMAR LETTER YA | MYANMAR VOWEL SIGN U
ယျ,7357,U+101A U+103B,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MEDIAL YA
စၞ,7344,U+1005 U+105E,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ုဝ,7337,U+102F U+101D,MYANMAR VOWEL SIGN U | MYANMAR LETTER WA
လ်,7320,U+101C U+103A,MYANMAR LETTER LA | MYANMAR SIGN ASAT
ၠံ,7311,U+1060 U+1036,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR SIGN ANUSVARA
ဴဂ,7303,U+1034 U+1002,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER GA
ံန,7270,U+1036 U+1014,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NA
လဵ,7264,U+101C U+1035,MYANMAR LETTER LA | MYANMAR VOWEL SIGN E ABOVE
ု၊,7223,U+102F U+104A,MYANMAR VOWEL SIGN U | MYANMAR SIGN LITTLE SECTION
ာဗ,7210,U+102C U+1017,MYANMAR VOWEL SIGN AA | MYANMAR LETTER BA
ဳဗ,7203,U+1033 U+1017,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER BA
ာဟ,7191,U+102C U+101F,MYANMAR VOWEL SIGN AA | MYANMAR LETTER HA
ဴမ,7170,U+1034 U+1019,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MA
ဗဒ,7082,U+1017 U+1012,MYANMAR LETTER BA | MYANMAR LETTER DA
ဓဝ,7073,U+1013 U+101D,MYANMAR LETTER DHA | MYANMAR LETTER WA
ဆက,7070,U+1006 U+1000,MYANMAR LETTER CHA | MYANMAR LETTER KA
ံဍ,7053,U+1036 U+100D,MYANMAR SIGN ANUSVARA | MYANMAR LETTER DDA
ဂရ,7053,U+1002 U+101B,MYANMAR LETTER GA | MYANMAR LETTER RA
ူပ,7008,U+1030 U+1015,MYANMAR VOWEL SIGN UU | MYANMAR LETTER PA
ဒန,6988,U+1012 U+1014,MYANMAR LETTER DA | MYANMAR LETTER NA
စွ,6952,U+1005 U+103D,MYANMAR LETTER CA | MYANMAR CONSONANT SIGN MEDIAL WA
ဴပ,6951,U+1034 U+1015,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER PA
အု,6929,U+1021 U+102F,MYANMAR LETTER A | MYANMAR VOWEL SIGN U
ယၟ,6889,U+101A U+105F,MYANMAR LETTER YA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၟေ,6889,U+105F U+1031,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN E
ုယ,6875,U+102F U+101A,MYANMAR VOWEL SIGN U | MYANMAR LETTER YA
ေအ,6844,U+1031 U+1021,MYANMAR VOWEL SIGN E | MYANMAR LETTER A
ဏအ,6772,U+100F U+1021,MYANMAR LETTER NNA | MYANMAR LETTER A
ည်,6755,U+100A U+103A,MYANMAR LETTER NNYA | MYANMAR SIGN ASAT
လွ,6713,U+101C U+103D,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL WA
ာဍ,6691,U+102C U+100D,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DDA
ယေ,6689,U+101A U+1031,MYANMAR LETTER YA | MYANMAR VOWEL SIGN E
ိ၊,6682,U+102D U+104A,MYANMAR VOWEL SIGN I | MYANMAR SIGN LITTLE SECTION
ကသ,6669,U+1000 U+101E,MYANMAR LETTER KA | MYANMAR LETTER SA
ဥပ,6665,U+1025 U+1015,MYANMAR LETTER U | MYANMAR LETTER PA
လျ,6658,U+101C U+103B,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL YA
အပ,6632,U+1021 U+1015,MYANMAR LETTER A | MYANMAR LETTER PA
မၚ,6629,U+1019 U+105A,MYANMAR LETTER MA | MYANMAR LETTER MON NGA
ဲ၊,6589,U+1032 U+104A,MYANMAR VOWEL SIGN AI | MYANMAR SIGN LITTLE SECTION
တဲ,6586,U+1010 U+1032,MYANMAR LETTER TA | MYANMAR VOWEL SIGN AI
၊န,6584,U+104A U+1014,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER NA
ျူ,6548,U+103B U+1030,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN UU
ဓမ,6499,U+1013 U+1019,MYANMAR LETTER DHA | MYANMAR LETTER MA
ဒဵ,6496,U+1012 U+1035,MYANMAR LETTER DA | MYANMAR VOWEL SIGN E ABOVE
ဳရ,6485,U+1033 U+101B,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER RA
အစ,6475,U+1021 U+1005,MYANMAR LETTER A | MYANMAR LETTER CA
တရ,6473,U+1010 U+101B,MYANMAR LETTER TA | MYANMAR LETTER RA
ာဓ,6401,U+102C U+1013,MYANMAR VOWEL SIGN AA | MYANMAR LETTER DHA
ဌာ,6391,U+100C U+102C,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN AA
ၞံ,6375,U+105E U+1036,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN ANUSVARA
ထပ,6364,U+1011 U+1015,MYANMAR LETTER THA | MYANMAR LETTER PA
၊ယ,6336,U+104A U+101A,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER YA
ွဳ,6335,U+103D U+1033,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN MON II
တှ,6335,U+1010 U+103E,MYANMAR LETTER TA | MYANMAR CONSONANT SIGN MEDIAL HA
ဲခ,6322,U+1032 U+1001,MYANMAR VOWEL SIGN AI | MYANMAR LETTER KHA
ူလ,6297,U+1030 U+101C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER LA
စပ,6278,U+1005 U+1015,MYANMAR LETTER CA | MYANMAR LETTER PA
ြံ,6278,U+103C U+1036,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR SIGN ANUSVARA
းစ,6269,U+1038 U+1005,MYANMAR SIGN VISARGA | MYANMAR LETTER CA
အံ,6198,U+1021 U+1036,MYANMAR LETTER A | MYANMAR SIGN ANUSVARA
စရ,6194,U+1005 U+101B,MYANMAR LETTER CA | MYANMAR LETTER RA
ဴသ,6192,U+1034 U+101E,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER SA
၊ဗ,6184,U+104A U+1017,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER BA
ဲည,6162,U+1032 U+100A,MYANMAR VOWEL SIGN AI | MYANMAR LETTER NNYA
ဲဇ,6146,U+1032 U+1007,MYANMAR VOWEL SIGN AI | MYANMAR LETTER JA
ဒြ,6143,U+1012 U+103C,MYANMAR LETTER DA | MYANMAR CONSONANT SIGN MEDIAL RA
ါသ,6119,U+102B U+101E,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER SA
်ၚ,6110,U+103A U+105A,MYANMAR SIGN ASAT | MYANMAR LETTER MON NGA
းဟ,6109,U+1038 U+101F,MYANMAR SIGN VISARGA | MYANMAR LETTER HA
မစ,6102,U+1019 U+1005,MYANMAR LETTER MA | MYANMAR LETTER CA
ကဝ,6099,U+1000 U+101D,MYANMAR LETTER KA | MYANMAR LETTER WA
မရ,6097,U+1019 U+101B,MYANMAR LETTER MA | MYANMAR LETTER RA
မျ,6017,U+1019 U+103B,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MEDIAL YA
ဇ်,6016,U+1007 U+103A,MYANMAR LETTER JA | MYANMAR SIGN ASAT
အသ,6009,U+1021 U+101E,MYANMAR LETTER A | MYANMAR LETTER SA
ဏ္,5945,U+100F U+1039,MYANMAR LETTER NNA | MYANMAR SIGN VIRAMA
ဗတ,5929,U+1017 U+1010,MYANMAR LETTER BA | MYANMAR LETTER TA
နေ,5890,U+1014 U+1031,MYANMAR LETTER NA | MYANMAR VOWEL SIGN E
ေရ,5877,U+1031 U+101B,MYANMAR VOWEL SIGN E | MYANMAR LETTER RA
။တ,5862,U+104B U+1010,MYANMAR SIGN SECTION | MYANMAR LETTER TA
ံည,5858,U+1036 U+100A,MYANMAR SIGN ANUSVARA | MYANMAR LETTER NNYA
။မ,5850,U+104B U+1019,MYANMAR SIGN SECTION | MYANMAR LETTER MA
ဒ်,5848,U+1012 U+103A,MYANMAR LETTER DA | MYANMAR SIGN ASAT
ဴတ,5846,U+1034 U+1010,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER TA
ဖအ,5840,U+1016 U+1021,MYANMAR LETTER PHA | MYANMAR LETTER A
