bigram,count,codepoints,unicode_names
ထှ,3,U+1011 U+103E,MYANMAR LETTER THA | MYANMAR CONSONANT SIGN MEDIAL HA
မဿ,3,U+1019 U+103F,MYANMAR LETTER MA | MYANMAR LETTER GREAT SA
ည၂,3,U+100A U+1042,MYANMAR LETTER NNYA | MYANMAR DIGIT TWO
ီဣ,3,U+102E U+1023,MYANMAR VOWEL SIGN II | MYANMAR LETTER I
ွဥ,3,U+103D U+1025,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR LETTER U
႕ဟ,3,U+1095 U+101F,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER HA
ဝျ,3,U+101D U+103B,MYANMAR LETTER WA | MYANMAR CONSONANT SIGN MEDIAL YA
ဃအ,3,U+1003 U+1021,MYANMAR LETTER GHA | MYANMAR LETTER A
ဲ္,3,U+1032 U+1039,MYANMAR VOWEL SIGN AI | MYANMAR SIGN VIRAMA
ဓဲ,3,U+1013 U+1032,MYANMAR LETTER DHA | MYANMAR VOWEL SIGN AI
ိဦ,3,U+102D U+1026,MYANMAR VOWEL SIGN I | MYANMAR LETTER UU
ၟဒ,3,U+105F U+1012,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER DA
ၝက,3,U+105D U+1000,MYANMAR LETTER MON BBE | MYANMAR LETTER KA
ုြ,3,U+102F U+103C,MYANMAR VOWEL SIGN U | MYANMAR CONSONANT SIGN MEDIAL RA
ဇဍ,3,U+1007 U+100D,MYANMAR LETTER JA | MYANMAR LETTER DDA
၁ဓ,3,U+1041 U+1013,MYANMAR DIGIT ONE | MYANMAR LETTER DHA
ႉအ,3,U+1089 U+1021,MYANMAR SIGN SHAN TONE-5 | MYANMAR LETTER A
ူဳ,3,U+1030 U+1033,MYANMAR VOWEL SIGN UU | MYANMAR VOWEL SIGN MON II
ႊဝ,3,U+108A U+101D,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER WA
ဒ၈,3,U+1012 U+1048,MYANMAR LETTER DA | MYANMAR DIGIT EIGHT
ႏၵ,3,U+108F U+1075,MYANMAR SIGN RUMAI PALAUNG TONE-5 | MYANMAR LETTER SHAN KA
းး,3,U+1038 U+1038,MYANMAR SIGN VISARGA | MYANMAR SIGN VISARGA
၀ဠ,3,U+1040 U+1020,MYANMAR DIGIT ZERO | MYANMAR LETTER LLA
ိာ,3,U+102D U+102C,MYANMAR VOWEL SIGN I | MYANMAR VOWEL SIGN AA
ှ၂,3,U+103E U+1042,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR DIGIT TWO
က၉,3,U+1000 U+1049,MYANMAR LETTER KA | MYANMAR DIGIT NINE
ၞ့,3,U+105E U+1037,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN DOT BELOW
ဌထ,3,U+100C U+1011,MYANMAR LETTER TTHA | MYANMAR LETTER THA
ဋဳ,3,U+100B U+1033,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN MON II
ဏစ,3,U+100F U+1005,MYANMAR LETTER NNA | MYANMAR LETTER CA
စ၆,3,U+1005 U+1046,MYANMAR LETTER CA | MYANMAR DIGIT SIX
၊ံ,3,U+104A U+1036,MYANMAR SIGN LITTLE SECTION | MYANMAR SIGN ANUSVARA
်ံ,3,U+103A U+1036,MYANMAR SIGN ASAT | MYANMAR SIGN ANUSVARA
။္,3,U+104B U+1039,MYANMAR SIGN SECTION | MYANMAR SIGN VIRAMA
ခဓ,3,U+1001 U+1013,MYANMAR LETTER KHA | MYANMAR LETTER DHA
ၟဍ,3,U+105F U+100D,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER DDA
ညယ,3,U+100A U+101A,MYANMAR LETTER NNYA | MYANMAR LETTER YA
ါဿ,3,U+102B U+103F,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER GREAT SA
ဆ၃,3,U+1006 U+1043,MYANMAR LETTER CHA | MYANMAR DIGIT THREE
ၠ၆,3,U+1060 U+1046,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR DIGIT SIX
၁ဃ,3,U+1041 U+1003,MYANMAR DIGIT ONE | MYANMAR LETTER GHA
ဃူ,3,U+1003 U+1030,MYANMAR LETTER GHA | MYANMAR VOWEL SIGN UU
၃ဧ,3,U+1043 U+1027,MYANMAR DIGIT THREE | MYANMAR LETTER E
ဲြ,3,U+1032 U+103C,MYANMAR VOWEL SIGN AI | MYANMAR CONSONANT SIGN MEDIAL RA
ရႊ,3,U+101B U+108A,MYANMAR LETTER RA | MYANMAR SIGN SHAN TONE-6
၂ံ,3,U+1042 U+1036,MYANMAR DIGIT TWO | MYANMAR SIGN ANUSVARA
ဣဣ,3,U+1023 U+1023,MYANMAR LETTER I | MYANMAR LETTER I
ဲၛ,3,U+1032 U+105B,MYANMAR VOWEL SIGN AI | MYANMAR LETTER MON JHA
႔ဆ,3,U+1094 U+1006,MYANMAR SHAN DIGIT FOUR | MYANMAR LETTER CHA
၈ဥ,3,U+1048 U+1025,MYANMAR DIGIT EIGHT | MYANMAR LETTER U
ီဳ,3,U+102E U+1033,MYANMAR VOWEL SIGN II | MYANMAR VOWEL SIGN MON II
းဉ,3,U+1038 U+1009,MYANMAR SIGN VISARGA | MYANMAR LETTER NYA
ညၜ,3,U+100A U+105C,MYANMAR LETTER NNYA | MYANMAR LETTER MON BBA
၄ယ,3,U+1044 U+101A,MYANMAR DIGIT FOUR | MYANMAR LETTER YA
ေဵ,3,U+1031 U+1035,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN E ABOVE
။ဋ,3,U+104B U+100B,MYANMAR SIGN SECTION | MYANMAR LETTER TTA
ၚ။,3,U+105A U+104B,MYANMAR LETTER MON NGA | MYANMAR SIGN SECTION
ျ၈,3,U+103B U+1048,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT EIGHT
ီဦ,3,U+102E U+1026,MYANMAR VOWEL SIGN II | MYANMAR LETTER UU
ဝ၃,3,U+101D U+1043,MYANMAR LETTER WA | MYANMAR DIGIT THREE
ဟ၂,3,U+101F U+1042,MYANMAR LETTER HA | MYANMAR DIGIT TWO
ဖဓ,3,U+1016 U+1013,MYANMAR LETTER PHA | MYANMAR LETTER DHA
ႝု,3,U+109D U+102F,MYANMAR VOWEL SIGN AITON AI | MYANMAR VOWEL SIGN U
္ယ,3,U+1039 U+101A,MYANMAR SIGN VIRAMA | MYANMAR LETTER YA
ႊလ,3,U+108A U+101C,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER LA
ဨဨ,3,U+1028 U+1028,MYANMAR LETTER MON E | MYANMAR LETTER MON E
၊၀,3,U+104A U+1040,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT ZERO
ီၝ,3,U+102E U+105D,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON BBE
ဿဘ,3,U+103F U+1018,MYANMAR LETTER GREAT SA | MYANMAR LETTER BHA
ူ္,3,U+1030 U+1039,MYANMAR VOWEL SIGN UU | MYANMAR SIGN VIRAMA
ဲဦ,3,U+1032 U+1026,MYANMAR VOWEL SIGN AI | MYANMAR LETTER UU
့ဘ,3,U+1037 U+1018,MYANMAR SIGN DOT BELOW | MYANMAR LETTER BHA
ခဵ,3,U+1001 U+1035,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN E ABOVE
ဂဘ,3,U+1002 U+1018,MYANMAR LETTER GA | MYANMAR LETTER BHA
ဴၝ,3,U+1034 U+105D,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER MON BBE
၏ဆ,3,U+104F U+1006,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER CHA
ဆ၄,3,U+1006 U+1044,MYANMAR LETTER CHA | MYANMAR DIGIT FOUR
ဥဵ,3,U+1025 U+1035,MYANMAR LETTER U | MYANMAR VOWEL SIGN E ABOVE
လၠ,3,U+101C U+1060,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ုၟ,3,U+102F U+105F,MYANMAR VOWEL SIGN U | MYANMAR CONSONANT SIGN MON MEDIAL MA
ဈာ,3,U+1008 U+102C,MYANMAR LETTER JHA | MYANMAR VOWEL SIGN AA
ၚ၃,3,U+105A U+1043,MYANMAR LETTER MON NGA | MYANMAR DIGIT THREE
ဌၜ,3,U+100C U+105C,MYANMAR LETTER TTHA | MYANMAR LETTER MON BBA
တၲ,3,U+1010 U+1072,MYANMAR LETTER TA | MYANMAR VOWEL SIGN KAYAH OE
ႝေ,3,U+109D U+1031,MYANMAR VOWEL SIGN AITON AI | MYANMAR VOWEL SIGN E
ၸက,3,U+1078 U+1000,MYANMAR LETTER SHAN CA | MYANMAR LETTER KA
ရ႘,3,U+101B U+1098,MYANMAR LETTER RA | MYANMAR SHAN DIGIT EIGHT
န၁,3,U+1014 U+1041,MYANMAR LETTER NA | MYANMAR DIGIT ONE
ၜဟ,3,U+105C U+101F,MYANMAR LETTER MON BBA | MYANMAR LETTER HA
ဧဗ,3,U+1027 U+1017,MYANMAR LETTER E | MYANMAR LETTER BA
ပၛ,3,U+1015 U+105B,MYANMAR LETTER PA | MYANMAR LETTER MON JHA
္ဥ,3,U+1039 U+1025,MYANMAR SIGN VIRAMA | MYANMAR LETTER U
မၛ,3,U+1019 U+105B,MYANMAR LETTER MA | MYANMAR LETTER MON JHA
ေဢ,3,U+1031 U+1022,MYANMAR VOWEL SIGN E | MYANMAR LETTER SHAN A
ဢာ,3,U+1022 U+102C,MYANMAR LETTER SHAN A | MYANMAR VOWEL SIGN AA
ၾက,3,U+107E U+1000,MYANMAR LETTER SHAN FA | MYANMAR LETTER KA
ၼတ,3,U+107C U+1010,MYANMAR LETTER SHAN NA | MYANMAR LETTER TA
ၛေ,3,U+105B U+1031,MYANMAR LETTER MON JHA | MYANMAR VOWEL SIGN E
ခီ,3,U+1001 U+102E,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN II
႕၁,3,U+1095 U+1041,MYANMAR SHAN DIGIT FIVE | MYANMAR DIGIT ONE
ဃဝ,3,U+1003 U+101D,MYANMAR LETTER GHA | MYANMAR LETTER WA
ဏဒ,3,U+100F U+1012,MYANMAR LETTER NNA | MYANMAR LETTER DA
ဍဥ,3,U+100D U+1025,MYANMAR LETTER DDA | MYANMAR LETTER U
၂ဓ,3,U+1042 U+1013,MYANMAR DIGIT TWO | MYANMAR LETTER DHA
်၌,3,U+103A U+104C,MYANMAR SIGN ASAT | MYANMAR SYMBOL LOCATIVE
ဓဏ,3,U+1013 U+100F,MYANMAR LETTER DHA | MYANMAR LETTER NNA
ဒ၅,3,U+1012 U+1045,MYANMAR LETTER DA | MYANMAR DIGIT FIVE
ဣၚ,3,U+1023 U+105A,MYANMAR LETTER I | MYANMAR LETTER MON NGA
တ၃,3,U+1010 U+1043,MYANMAR LETTER TA | MYANMAR DIGIT THREE
ဠဥ,3,U+1020 U+1025,MYANMAR LETTER LLA | MYANMAR LETTER U
ဨဝ,3,U+1028 U+101D,MYANMAR LETTER MON E | MYANMAR LETTER WA
ဟ၃,3,U+101F U+1043,MYANMAR LETTER HA | MYANMAR DIGIT THREE
ထဟ,3,U+1011 U+101F,MYANMAR LETTER THA | MYANMAR LETTER HA
၍လ,3,U+104D U+101C,MYANMAR SYMBOL COMPLETED | MYANMAR LETTER LA
ဝ၆,3,U+101D U+1046,MYANMAR LETTER WA | MYANMAR DIGIT SIX
ႏၲ,3,U+108F U+1072,MYANMAR SIGN RUMAI PALAUNG TONE-5 | MYANMAR VOWEL SIGN KAYAH OE
တဌ,3,U+1010 U+100C,MYANMAR LETTER TA | MYANMAR LETTER TTHA
ၠၐ,3,U+1060 U+1050,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER SHA
ႅဝ,3,U+1085 U+101D,MYANMAR VOWEL SIGN SHAN E ABOVE | MYANMAR LETTER WA
ၿဝ,3,U+107F U+101D,MYANMAR LETTER SHAN BA | MYANMAR LETTER WA
ၵႆ,3,U+1075 U+1086,MYANMAR LETTER SHAN KA | MYANMAR VOWEL SIGN SHAN FINAL Y
ၚၢ,3,U+105A U+1062,MYANMAR LETTER MON NGA | MYANMAR VOWEL SIGN SGAW KAREN EU
ဍ႘,3,U+100D U+1098,MYANMAR LETTER DDA | MYANMAR SHAN DIGIT EIGHT
႘ဟ,3,U+1098 U+101F,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER HA
ၐး,3,U+1050 U+1038,MYANMAR LETTER SHA | MYANMAR SIGN VISARGA
ၢံ,3,U+1062 U+1036,MYANMAR VOWEL SIGN SGAW KAREN EU | MYANMAR SIGN ANUSVARA
ကၢ,3,U+1000 U+1062,MYANMAR LETTER KA | MYANMAR VOWEL SIGN SGAW KAREN EU
့ၚ,3,U+1037 U+105A,MYANMAR SIGN DOT BELOW | MYANMAR LETTER MON NGA
ီဉ,3,U+102E U+1009,MYANMAR VOWEL SIGN II | MYANMAR LETTER NYA
မဃ,3,U+1019 U+1003,MYANMAR LETTER MA | MYANMAR LETTER GHA
့ဒ,3,U+1037 U+1012,MYANMAR SIGN DOT BELOW | MYANMAR LETTER DA
့ယ,3,U+1037 U+101A,MYANMAR SIGN DOT BELOW | MYANMAR LETTER YA
ဥဂ,3,U+1025 U+1002,MYANMAR LETTER U | MYANMAR LETTER GA
ကဦ,3,U+1000 U+1026,MYANMAR LETTER KA | MYANMAR LETTER UU
ဠဓ,2,U+1020 U+1013,MYANMAR LETTER LLA | MYANMAR LETTER DHA
ည၅,2,U+100A U+1045,MYANMAR LETTER NNYA | MYANMAR DIGIT FIVE
ဂဓ,2,U+1002 U+1013,MYANMAR LETTER GA | MYANMAR LETTER DHA
လြ,2,U+101C U+103C,MYANMAR LETTER LA | MYANMAR CONSONANT SIGN MEDIAL RA
ဘါ,2,U+1018 U+102B,MYANMAR LETTER BHA | MYANMAR VOWEL SIGN TALL AA
ဇဨ,2,U+1007 U+1028,MYANMAR LETTER JA | MYANMAR LETTER MON E
ႊဥ,2,U+108A U+1025,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER U
ဓဍ,2,U+1013 U+100D,MYANMAR LETTER DHA | MYANMAR LETTER DDA
လဌ,2,U+101C U+100C,MYANMAR LETTER LA | MYANMAR LETTER TTHA
ၜရ,2,U+105C U+101B,MYANMAR LETTER MON BBA | MYANMAR LETTER RA
ဆး,2,U+1006 U+1038,MYANMAR LETTER CHA | MYANMAR SIGN VISARGA
ှဠ,2,U+103E U+1020,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER LLA
ူဧ,2,U+1030 U+1027,MYANMAR VOWEL SIGN UU | MYANMAR LETTER E
ခဘ,2,U+1001 U+1018,MYANMAR LETTER KHA | MYANMAR LETTER BHA
ဉူ,2,U+1009 U+1030,MYANMAR LETTER NYA | MYANMAR VOWEL SIGN UU
တ၅,2,U+1010 U+1045,MYANMAR LETTER TA | MYANMAR DIGIT FIVE
ဇ၂,2,U+1007 U+1042,MYANMAR LETTER JA | MYANMAR DIGIT TWO
ြၜ,2,U+103C U+105C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MON BBA
ၞၜ,2,U+105E U+105C,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER MON BBA
၀ဣ,2,U+1040 U+1023,MYANMAR DIGIT ZERO | MYANMAR LETTER I
ီဧ,2,U+102E U+1027,MYANMAR VOWEL SIGN II | MYANMAR LETTER E
ဦက,2,U+1026 U+1000,MYANMAR LETTER UU | MYANMAR LETTER KA
၄ဓ,2,U+1044 U+1013,MYANMAR DIGIT FOUR | MYANMAR LETTER DHA
ၟထ,2,U+105F U+1011,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER THA
ဒ၂,2,U+1012 U+1042,MYANMAR LETTER DA | MYANMAR DIGIT TWO
ဗဖ,2,U+1017 U+1016,MYANMAR LETTER BA | MYANMAR LETTER PHA
ဠူ,2,U+1020 U+1030,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN UU
ဨအ,2,U+1028 U+1021,MYANMAR LETTER MON E | MYANMAR LETTER A
ၞဘ,2,U+105E U+1018,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER BHA
ဴး,2,U+1034 U+1038,MYANMAR VOWEL SIGN MON O | MYANMAR SIGN VISARGA
ႊ၊,2,U+108A U+104A,MYANMAR SIGN SHAN TONE-6 | MYANMAR SIGN LITTLE SECTION
ီ၉,2,U+102E U+1049,MYANMAR VOWEL SIGN II | MYANMAR DIGIT NINE
့ဗ,2,U+1037 U+1017,MYANMAR SIGN DOT BELOW | MYANMAR LETTER BA
ီ၄,2,U+102E U+1044,MYANMAR VOWEL SIGN II | MYANMAR DIGIT FOUR
ယဌ,2,U+101A U+100C,MYANMAR LETTER YA | MYANMAR LETTER TTHA
ဘှ,2,U+1018 U+103E,MYANMAR LETTER BHA | MYANMAR CONSONANT SIGN MEDIAL HA
ဵသ,2,U+1035 U+101E,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER SA
ေ္,2,U+1031 U+1039,MYANMAR VOWEL SIGN E | MYANMAR SIGN VIRAMA
ဍ၅,2,U+100D U+1045,MYANMAR LETTER DDA | MYANMAR DIGIT FIVE
ၠဋ,2,U+1060 U+100B,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER TTA
ခ၈,2,U+1001 U+1048,MYANMAR LETTER KHA | MYANMAR DIGIT EIGHT
ဌါ,2,U+100C U+102B,MYANMAR LETTER TTHA | MYANMAR VOWEL SIGN TALL AA
႕ဘ,2,U+1095 U+1018,MYANMAR SHAN DIGIT FIVE | MYANMAR LETTER BHA
ဟဠ,2,U+101F U+1020,MYANMAR LETTER HA | MYANMAR LETTER LLA
ိဧ,2,U+102D U+1027,MYANMAR VOWEL SIGN I | MYANMAR LETTER E
ဝဆ,2,U+101D U+1006,MYANMAR LETTER WA | MYANMAR LETTER CHA
ုဴ,2,U+102F U+1034,MYANMAR VOWEL SIGN U | MYANMAR VOWEL SIGN MON O
၂ဧ,2,U+1042 U+1027,MYANMAR DIGIT TWO | MYANMAR LETTER E
ျ၂,2,U+103B U+1042,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT TWO
ဌယ,2,U+100C U+101A,MYANMAR LETTER TTHA | MYANMAR LETTER YA
ႊခ,2,U+108A U+1001,MYANMAR SIGN SHAN TONE-6 | MYANMAR LETTER KHA
အျ,2,U+1021 U+103B,MYANMAR LETTER A | MYANMAR CONSONANT SIGN MEDIAL YA
ဟျ,2,U+101F U+103B,MYANMAR LETTER HA | MYANMAR CONSONANT SIGN MEDIAL YA
၃ဥ,2,U+1043 U+1025,MYANMAR DIGIT THREE | MYANMAR LETTER U
ယ၉,2,U+101A U+1049,MYANMAR LETTER YA | MYANMAR DIGIT NINE
ှ၃,2,U+103E U+1043,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR DIGIT THREE
ၝဆ,2,U+105D U+1006,MYANMAR LETTER MON BBE | MYANMAR LETTER CHA
ၝစ,2,U+105D U+1005,MYANMAR LETTER MON BBE | MYANMAR LETTER CA
ပ၇,2,U+1015 U+1047,MYANMAR LETTER PA | MYANMAR DIGIT SEVEN
ဵန,2,U+1035 U+1014,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER NA
ဵမ,2,U+1035 U+1019,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER MA
ၜ်,2,U+105C U+103A,MYANMAR LETTER MON BBA | MYANMAR SIGN ASAT
လဨ,2,U+101C U+1028,MYANMAR LETTER LA | MYANMAR LETTER MON E
လဠ,2,U+101C U+1020,MYANMAR LETTER LA | MYANMAR LETTER LLA
ဳဦ,2,U+1033 U+1026,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER UU
နဿ,2,U+1014 U+103F,MYANMAR LETTER NA | MYANMAR LETTER GREAT SA
အဿ,2,U+1021 U+103F,MYANMAR LETTER A | MYANMAR LETTER GREAT SA
ဵလ,2,U+1035 U+101C,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER LA
ထ၄,2,U+1011 U+1044,MYANMAR LETTER THA | MYANMAR DIGIT FOUR
ဃတ,2,U+1003 U+1010,MYANMAR LETTER GHA | MYANMAR LETTER TA
ဆႏ,2,U+1006 U+108F,MYANMAR LETTER CHA | MYANMAR SIGN RUMAI PALAUNG TONE-5
ၐါ,2,U+1050 U+102B,MYANMAR LETTER SHA | MYANMAR VOWEL SIGN TALL AA
႘ဂ,2,U+1098 U+1002,MYANMAR SHAN DIGIT EIGHT | MYANMAR LETTER GA
ၞ။,2,U+105E U+104B,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN SECTION
႔၏,2,U+1094 U+104F,MYANMAR SHAN DIGIT FOUR | MYANMAR SYMBOL GENITIVE
ဍှ,2,U+100D U+103E,MYANMAR LETTER DDA | MYANMAR CONSONANT SIGN MEDIAL HA
ဠါ,2,U+1020 U+102B,MYANMAR LETTER LLA | MYANMAR VOWEL SIGN TALL AA
႕၄,2,U+1095 U+1044,MYANMAR SHAN DIGIT FIVE | MYANMAR DIGIT FOUR
ၟည,2,U+105F U+100A,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER NNYA
ညဥ,2,U+100A U+1025,MYANMAR LETTER NNYA | MYANMAR LETTER U
သၛ,2,U+101E U+105B,MYANMAR LETTER SA | MYANMAR LETTER MON JHA
ဒဌ,2,U+1012 U+100C,MYANMAR LETTER DA | MYANMAR LETTER TTHA
ေဴ,2,U+1031 U+1034,MYANMAR VOWEL SIGN E | MYANMAR VOWEL SIGN MON O
သဉ,2,U+101E U+1009,MYANMAR LETTER SA | MYANMAR LETTER NYA
ဒဣ,2,U+1012 U+1023,MYANMAR LETTER DA | MYANMAR LETTER I
ဋး,2,U+100B U+1038,MYANMAR LETTER TTA | MYANMAR SIGN VISARGA
ၠၠ,2,U+1060 U+1060,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ာြ,2,U+102C U+103C,MYANMAR VOWEL SIGN AA | MYANMAR CONSONANT SIGN MEDIAL RA
း္,2,U+1038 U+1039,MYANMAR SIGN VISARGA | MYANMAR SIGN VIRAMA
သ၅,2,U+101E U+1045,MYANMAR LETTER SA | MYANMAR DIGIT FIVE
ံြ,2,U+1036 U+103C,MYANMAR SIGN ANUSVARA | MYANMAR CONSONANT SIGN MEDIAL RA
ၚ၈,2,U+105A U+1048,MYANMAR LETTER MON NGA | MYANMAR DIGIT EIGHT
မၝ,2,U+1019 U+105D,MYANMAR LETTER MA | MYANMAR LETTER MON BBE
ခဦ,2,U+1001 U+1026,MYANMAR LETTER KHA | MYANMAR LETTER UU
ၚဓ,2,U+105A U+1013,MYANMAR LETTER MON NGA | MYANMAR LETTER DHA
ၞယ,2,U+105E U+101A,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER YA
ဵိ,2,U+1035 U+102D,MYANMAR VOWEL SIGN E ABOVE | MYANMAR VOWEL SIGN I
ျ္,2,U+103B U+1039,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN VIRAMA
ွၟ,2,U+103D U+105F,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၝဳ,2,U+105D U+1033,MYANMAR LETTER MON BBE | MYANMAR VOWEL SIGN MON II
၏လ,2,U+104F U+101C,MYANMAR SYMBOL GENITIVE | MYANMAR LETTER LA
ည္,2,U+100A U+1039,MYANMAR LETTER NNYA | MYANMAR SIGN VIRAMA
ဆ၇,2,U+1006 U+1047,MYANMAR LETTER CHA | MYANMAR DIGIT SEVEN
ထၠ,2,U+1011 U+1060,MYANMAR LETTER THA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ၚဃ,2,U+105A U+1003,MYANMAR LETTER MON NGA | MYANMAR LETTER GHA
ဩဝ,2,U+1029 U+101D,MYANMAR LETTER O | MYANMAR LETTER WA
ပ၁,2,U+1015 U+1041,MYANMAR LETTER PA | MYANMAR DIGIT ONE
ပ၅,2,U+1015 U+1045,MYANMAR LETTER PA | MYANMAR DIGIT FIVE
လဣ,2,U+101C U+1023,MYANMAR LETTER LA | MYANMAR LETTER I
၈ၚ,2,U+1048 U+105A,MYANMAR DIGIT EIGHT | MYANMAR LETTER MON NGA
ဖဘ,2,U+1016 U+1018,MYANMAR LETTER PHA | MYANMAR LETTER BHA
ဟထ,2,U+101F U+1011,MYANMAR LETTER HA | MYANMAR LETTER THA
ၞၞ,2,U+105E U+105E,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR CONSONANT SIGN MON MEDIAL NA
ဌဃ,2,U+100C U+1003,MYANMAR LETTER TTHA | MYANMAR LETTER GHA
ဠယ,2,U+1020 U+101A,MYANMAR LETTER LLA | MYANMAR LETTER YA
ွ၂,2,U+103D U+1042,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR DIGIT TWO
ဘည,2,U+1018 U+100A,MYANMAR LETTER BHA | MYANMAR LETTER NNYA
ေဉ,2,U+1031 U+1009,MYANMAR VOWEL SIGN E | MYANMAR LETTER NYA
ၠူ,2,U+1060 U+1030,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR VOWEL SIGN UU
ဵဏ,2,U+1035 U+100F,MYANMAR VOWEL SIGN E ABOVE | MYANMAR LETTER NNA
ဨယ,2,U+1028 U+101A,MYANMAR LETTER MON E | MYANMAR LETTER YA
ခ။,2,U+1001 U+104B,MYANMAR LETTER KHA | MYANMAR SIGN SECTION
ဆ။,2,U+1006 U+104B,MYANMAR LETTER CHA | MYANMAR SIGN SECTION
ဋ၊,2,U+100B U+104A,MYANMAR LETTER TTA | MYANMAR SIGN LITTLE SECTION
ဌ။,2,U+100C U+104B,MYANMAR LETTER TTHA | MYANMAR SIGN SECTION
ဏ။,2,U+100F U+104B,MYANMAR LETTER NNA | MYANMAR SIGN SECTION
ထ။,2,U+1011 U+104B,MYANMAR LETTER THA | MYANMAR SIGN SECTION
ဖ။,2,U+1016 U+104B,MYANMAR LETTER PHA | MYANMAR SIGN SECTION
။ဎ,2,U+104B U+100E,MYANMAR SIGN SECTION | MYANMAR LETTER DDHA
ဎ။,2,U+100E U+104B,MYANMAR LETTER DDHA | MYANMAR SIGN SECTION
ီ၆,2,U+102E U+1046,MYANMAR VOWEL SIGN II | MYANMAR DIGIT SIX
၃ၜ,2,U+1043 U+105C,MYANMAR DIGIT THREE | MYANMAR LETTER MON BBA
၃ယ,2,U+1043 U+101A,MYANMAR DIGIT THREE | MYANMAR LETTER YA
ဓ္,2,U+1013 U+1039,MYANMAR LETTER DHA | MYANMAR SIGN VIRAMA
ဥာ,2,U+1025 U+102C,MYANMAR LETTER U | MYANMAR VOWEL SIGN AA
ထ၅,2,U+1011 U+1045,MYANMAR LETTER THA | MYANMAR DIGIT FIVE
ထ၂,2,U+1011 U+1042,MYANMAR LETTER THA | MYANMAR DIGIT TWO
ၛ႙,2,U+105B U+1099,MYANMAR LETTER MON JHA | MYANMAR SHAN DIGIT NINE
႙ဳ,2,U+1099 U+1033,MYANMAR SHAN DIGIT NINE | MYANMAR VOWEL SIGN MON II
ဿး,2,U+103F U+1038,MYANMAR LETTER GREAT SA | MYANMAR SIGN VISARGA
ဇဘ,2,U+1007 U+1018,MYANMAR LETTER JA | MYANMAR LETTER BHA
ၜ၊,2,U+105C U+104A,MYANMAR LETTER MON BBA | MYANMAR SIGN LITTLE SECTION
ဆ၉,2,U+1006 U+1049,MYANMAR LETTER CHA | MYANMAR DIGIT NINE
ဎက,2,U+100E U+1000,MYANMAR LETTER DDHA | MYANMAR LETTER KA
