bigram,count,codepoints,unicode_names
ပဋ,4,U+1015 U+100B,MYANMAR LETTER PA | MYANMAR LETTER TTA
ဋိ,4,U+100B U+102D,MYANMAR LETTER TTA | MYANMAR VOWEL SIGN I
ဳဝ,4,U+1033 U+101D,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER WA
ဲ၇,4,U+1032 U+1047,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT SEVEN
ဌက,4,U+100C U+1000,MYANMAR LETTER TTHA | MYANMAR LETTER KA
နံ,4,U+1014 U+1036,MYANMAR LETTER NA | MYANMAR SIGN ANUSVARA
ဂဟ,4,U+1002 U+101F,MYANMAR LETTER GA | MYANMAR LETTER HA
၅၆,4,U+1045 U+1046,MYANMAR DIGIT FIVE | MYANMAR DIGIT SIX
၆၃,4,U+1046 U+1043,MYANMAR DIGIT SIX | MYANMAR DIGIT THREE
ြစ,4,U+103C U+1005,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER CA
၅၅,4,U+1045 U+1045,MYANMAR DIGIT FIVE | MYANMAR DIGIT FIVE
တဒ,4,U+1010 U+1012,MYANMAR LETTER TA | MYANMAR LETTER DA
၁စ,4,U+1041 U+1005,MYANMAR DIGIT ONE | MYANMAR LETTER CA
ူၜ,4,U+1030 U+105C,MYANMAR VOWEL SIGN UU | MYANMAR LETTER MON BBA
ညု,4,U+100A U+102F,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN U
၃မ,4,U+1043 U+1019,MYANMAR DIGIT THREE | MYANMAR LETTER MA
နဘ,4,U+1014 U+1018,MYANMAR LETTER NA | MYANMAR LETTER BHA
စဍ,4,U+1005 U+100D,MYANMAR LETTER CA | MYANMAR LETTER DDA
၂၂,4,U+1042 U+1042,MYANMAR DIGIT TWO | MYANMAR DIGIT TWO
က၊,4,U+1000 U+104A,MYANMAR LETTER KA | MYANMAR SIGN LITTLE SECTION
လူ,4,U+101C U+1030,MYANMAR LETTER LA | MYANMAR VOWEL SIGN UU
ြည,4,U+103C U+100A,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER NNYA
စၚ,4,U+1005 U+105A,MYANMAR LETTER CA | MYANMAR LETTER MON NGA
ဍံ,4,U+100D U+1036,MYANMAR LETTER DDA | MYANMAR SIGN ANUSVARA
ကထ,4,U+1000 U+1011,MYANMAR LETTER KA | MYANMAR LETTER THA
မၟ,4,U+1019 U+105F,MYANMAR LETTER MA | MYANMAR CONSONANT SIGN MON MEDIAL MA
ထၟ,4,U+1011 U+105F,MYANMAR LETTER THA | MYANMAR CONSONANT SIGN MON MEDIAL MA
၊ၛ,4,U+104A U+105B,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER MON JHA
ၛ၊,4,U+105B U+104A,MYANMAR LETTER MON JHA | MYANMAR SIGN LITTLE SECTION
ၝ၊,4,U+105D U+104A,MYANMAR LETTER MON BBE | MYANMAR SIGN LITTLE SECTION
၊ၞ,4,U+104A U+105E,MYANMAR SIGN LITTLE SECTION | MYANMAR CONSONANT SIGN MON MEDIAL NA
ၞ၊,4,U+105E U+104A,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR SIGN LITTLE SECTION
၊ၟ,4,U+104A U+105F,MYANMAR SIGN LITTLE SECTION | MYANMAR CONSONANT SIGN MON MEDIAL MA
ၟ၊,4,U+105F U+104A,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR SIGN LITTLE SECTION
၊ၠ,4,U+104A U+1060,MYANMAR SIGN LITTLE SECTION | MYANMAR CONSONANT SIGN MON MEDIAL LA
ဟခ,4,U+101F U+1001,MYANMAR LETTER HA | MYANMAR LETTER KHA
စ၊,4,U+1005 U+104A,MYANMAR LETTER CA | MYANMAR SIGN LITTLE SECTION
ဝ၊,4,U+101D U+104A,MYANMAR LETTER WA | MYANMAR SIGN LITTLE SECTION
ဂ၊,4,U+1002 U+104A,MYANMAR LETTER GA | MYANMAR SIGN LITTLE SECTION
၈ဗ,4,U+1048 U+1017,MYANMAR DIGIT EIGHT | MYANMAR LETTER BA
၅ဗ,4,U+1045 U+1017,MYANMAR DIGIT FIVE | MYANMAR LETTER BA
၈၉,4,U+1048 U+1049,MYANMAR DIGIT EIGHT | MYANMAR DIGIT NINE
္န,4,U+1039 U+1014,MYANMAR SIGN VIRAMA | MYANMAR LETTER NA
ှိ,4,U+103E U+102D,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN I
ၠဍ,4,U+1060 U+100D,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER DDA
၀၉,4,U+1040 U+1049,MYANMAR DIGIT ZERO | MYANMAR DIGIT NINE
ဿဲ,4,U+103F U+1032,MYANMAR LETTER GREAT SA | MYANMAR VOWEL SIGN AI
တျ,4,U+1010 U+103B,MYANMAR LETTER TA | MYANMAR CONSONANT SIGN MEDIAL YA
သဨ,4,U+101E U+1028,MYANMAR LETTER SA | MYANMAR LETTER MON E
ဨသ,4,U+1028 U+101E,MYANMAR LETTER MON E | MYANMAR LETTER SA
ဗူ,4,U+1017 U+1030,MYANMAR LETTER BA | MYANMAR VOWEL SIGN UU
၅၈,4,U+1045 U+1048,MYANMAR DIGIT FIVE | MYANMAR DIGIT EIGHT
ဇဲ,4,U+1007 U+1032,MYANMAR LETTER JA | MYANMAR VOWEL SIGN AI
ယက,3,U+101A U+1000,MYANMAR LETTER YA | MYANMAR LETTER KA
ာဘ,3,U+102C U+1018,MYANMAR VOWEL SIGN AA | MYANMAR LETTER BHA
ဇဴ,3,U+1007 U+1034,MYANMAR LETTER JA | MYANMAR VOWEL SIGN MON O
ါည,3,U+102B U+100A,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER NNYA
ဇအ,3,U+1007 U+1021,MYANMAR LETTER JA | MYANMAR LETTER A
။၆,3,U+104B U+1046,MYANMAR SIGN SECTION | MYANMAR DIGIT SIX
၆။,3,U+1046 U+104B,MYANMAR DIGIT SIX | MYANMAR SIGN SECTION
ဝဂ,3,U+101D U+1002,MYANMAR LETTER WA | MYANMAR LETTER GA
ကး,3,U+1000 U+1038,MYANMAR LETTER KA | MYANMAR SIGN VISARGA
ဲ၃,3,U+1032 U+1043,MYANMAR VOWEL SIGN AI | MYANMAR DIGIT THREE
ခဒ,3,U+1001 U+1012,MYANMAR LETTER KHA | MYANMAR LETTER DA
ၞသ,3,U+105E U+101E,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER SA
ေၜ,3,U+1031 U+105C,MYANMAR VOWEL SIGN E | MYANMAR LETTER MON BBA
ား,3,U+102C U+1038,MYANMAR VOWEL SIGN AA | MYANMAR SIGN VISARGA
၀၊,3,U+1040 U+104A,MYANMAR DIGIT ZERO | MYANMAR SIGN LITTLE SECTION
နဇ,3,U+1014 U+1007,MYANMAR LETTER NA | MYANMAR LETTER JA
၉အ,3,U+1049 U+1021,MYANMAR DIGIT NINE | MYANMAR LETTER A
ယဵ,3,U+101A U+1035,MYANMAR LETTER YA | MYANMAR VOWEL SIGN E ABOVE
ဗဆ,3,U+1017 U+1006,MYANMAR LETTER BA | MYANMAR LETTER CHA
၈န,3,U+1048 U+1014,MYANMAR DIGIT EIGHT | MYANMAR LETTER NA
၆န,3,U+1046 U+1014,MYANMAR DIGIT SIX | MYANMAR LETTER NA
ၠလ,3,U+1060 U+101C,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER LA
ဂဝ,3,U+1002 U+101D,MYANMAR LETTER GA | MYANMAR LETTER WA
သး,3,U+101E U+1038,MYANMAR LETTER SA | MYANMAR SIGN VISARGA
ဂဇ,3,U+1002 U+1007,MYANMAR LETTER GA | MYANMAR LETTER JA
ၚစ,3,U+105A U+1005,MYANMAR LETTER MON NGA | MYANMAR LETTER CA
ဍဂ,3,U+100D U+1002,MYANMAR LETTER DDA | MYANMAR LETTER GA
၀ါ,3,U+1040 U+102B,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN TALL AA
ပဇ,3,U+1015 U+1007,MYANMAR LETTER PA | MYANMAR LETTER JA
သစ,3,U+101E U+1005,MYANMAR LETTER SA | MYANMAR LETTER CA
ျဉ,3,U+103B U+1009,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER NYA
ိခ,3,U+102D U+1001,MYANMAR VOWEL SIGN I | MYANMAR LETTER KHA
လ၀,3,U+101C U+1040,MYANMAR LETTER LA | MYANMAR DIGIT ZERO
ဂဒ,3,U+1002 U+1012,MYANMAR LETTER GA | MYANMAR LETTER DA
၄သ,3,U+1044 U+101E,MYANMAR DIGIT FOUR | MYANMAR LETTER SA
ေထ,3,U+1031 U+1011,MYANMAR VOWEL SIGN E | MYANMAR LETTER THA
၅က,3,U+1045 U+1000,MYANMAR DIGIT FIVE | MYANMAR LETTER KA
ၜလ,3,U+105C U+101C,MYANMAR LETTER MON BBA | MYANMAR LETTER LA
ညှ,3,U+100A U+103E,MYANMAR LETTER NNYA | MYANMAR CONSONANT SIGN MEDIAL HA
ဇဳ,3,U+1007 U+1033,MYANMAR LETTER JA | MYANMAR VOWEL SIGN MON II
ခလ,3,U+1001 U+101C,MYANMAR LETTER KHA | MYANMAR LETTER LA
ဠပ,3,U+1020 U+1015,MYANMAR LETTER LLA | MYANMAR LETTER PA
တဏ,3,U+1010 U+100F,MYANMAR LETTER TA | MYANMAR LETTER NNA
ုဿ,3,U+102F U+103F,MYANMAR VOWEL SIGN U | MYANMAR LETTER GREAT SA
ဆၜ,3,U+1006 U+105C,MYANMAR LETTER CHA | MYANMAR LETTER MON BBA
ဍပ,3,U+100D U+1015,MYANMAR LETTER DDA | MYANMAR LETTER PA
ဴဇ,3,U+1034 U+1007,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER JA
ယံ,3,U+101A U+1036,MYANMAR LETTER YA | MYANMAR SIGN ANUSVARA
ကဇ,3,U+1000 U+1007,MYANMAR LETTER KA | MYANMAR LETTER JA
၃သ,3,U+1043 U+101E,MYANMAR DIGIT THREE | MYANMAR LETTER SA
ပဏ,3,U+1015 U+100F,MYANMAR LETTER PA | MYANMAR LETTER NNA
ါဇ,3,U+102B U+1007,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER JA
၂၃,3,U+1042 U+1043,MYANMAR DIGIT TWO | MYANMAR DIGIT THREE
၅ပ,3,U+1045 U+1015,MYANMAR DIGIT FIVE | MYANMAR LETTER PA
နလ,3,U+1014 U+101C,MYANMAR LETTER NA | MYANMAR LETTER LA
ါဍ,3,U+102B U+100D,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER DDA
၁န,3,U+1041 U+1014,MYANMAR DIGIT ONE | MYANMAR LETTER NA
ီဖ,3,U+102E U+1016,MYANMAR VOWEL SIGN II | MYANMAR LETTER PHA
ူ၅,3,U+1030 U+1045,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT FIVE
ယဲ,3,U+101A U+1032,MYANMAR LETTER YA | MYANMAR VOWEL SIGN AI
ဆီ,3,U+1006 U+102E,MYANMAR LETTER CHA | MYANMAR VOWEL SIGN II
ၜေ,3,U+105C U+1031,MYANMAR LETTER MON BBA | MYANMAR VOWEL SIGN E
ံါ,3,U+1036 U+102B,MYANMAR SIGN ANUSVARA | MYANMAR VOWEL SIGN TALL AA
်ဩ,3,U+103A U+1029,MYANMAR SIGN ASAT | MYANMAR LETTER O
၊၅,3,U+104A U+1045,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT FIVE
ဓဇ,3,U+1013 U+1007,MYANMAR LETTER DHA | MYANMAR LETTER JA
း၆,3,U+1038 U+1046,MYANMAR SIGN VISARGA | MYANMAR DIGIT SIX
မယ,3,U+1019 U+101A,MYANMAR LETTER MA | MYANMAR LETTER YA
ဴဟ,3,U+1034 U+101F,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER HA
ျ၊,3,U+103B U+104A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR SIGN LITTLE SECTION
၅ဂ,3,U+1045 U+1002,MYANMAR DIGIT FIVE | MYANMAR LETTER GA
ဆပ,3,U+1006 U+1015,MYANMAR LETTER CHA | MYANMAR LETTER PA
ၚသ,3,U+105A U+101E,MYANMAR LETTER MON NGA | MYANMAR LETTER SA
ဳဍ,3,U+1033 U+100D,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER DDA
၊၃,3,U+104A U+1043,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT THREE
ခ၊,3,U+1001 U+104A,MYANMAR LETTER KHA | MYANMAR SIGN LITTLE SECTION
ာဥ,3,U+102C U+1025,MYANMAR VOWEL SIGN AA | MYANMAR LETTER U
ူထ,3,U+1030 U+1011,MYANMAR VOWEL SIGN UU | MYANMAR LETTER THA
၂၉,3,U+1042 U+1049,MYANMAR DIGIT TWO | MYANMAR DIGIT NINE
ာ၆,3,U+102C U+1046,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT SIX
၆ဗ,3,U+1046 U+1017,MYANMAR DIGIT SIX | MYANMAR LETTER BA
တည,3,U+1010 U+100A,MYANMAR LETTER TA | MYANMAR LETTER NNYA
မဇ,3,U+1019 U+1007,MYANMAR LETTER MA | MYANMAR LETTER JA
၆၉,3,U+1046 U+1049,MYANMAR DIGIT SIX | MYANMAR DIGIT NINE
၉က,3,U+1049 U+1000,MYANMAR DIGIT NINE | MYANMAR LETTER KA
ူ၁,3,U+1030 U+1041,MYANMAR VOWEL SIGN UU | MYANMAR DIGIT ONE
ဗဴ,3,U+1017 U+1034,MYANMAR LETTER BA | MYANMAR VOWEL SIGN MON O
ဳဟ,3,U+1033 U+101F,MYANMAR VOWEL SIGN MON II | MYANMAR LETTER HA
၂၆,3,U+1042 U+1046,MYANMAR DIGIT TWO | MYANMAR DIGIT SIX
ၞစ,3,U+105E U+1005,MYANMAR CONSONANT SIGN MON MEDIAL NA | MYANMAR LETTER CA
ျဗ,3,U+103B U+1017,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER BA
ၠဖ,3,U+1060 U+1016,MYANMAR CONSONANT SIGN MON MEDIAL LA | MYANMAR LETTER PHA
ညက,3,U+100A U+1000,MYANMAR LETTER NNYA | MYANMAR LETTER KA
ာ၇,3,U+102C U+1047,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT SEVEN
၉ဂ,3,U+1049 U+1002,MYANMAR DIGIT NINE | MYANMAR LETTER GA
ုဨ,3,U+102F U+1028,MYANMAR VOWEL SIGN U | MYANMAR LETTER MON E
ှဲ,3,U+103E U+1032,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN AI
ထဳ,3,U+1011 U+1033,MYANMAR LETTER THA | MYANMAR VOWEL SIGN MON II
်ဃ,3,U+103A U+1003,MYANMAR SIGN ASAT | MYANMAR LETTER GHA
ကဗ,3,U+1000 U+1017,MYANMAR LETTER KA | MYANMAR LETTER BA
ဴဥ,3,U+1034 U+1025,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER U
ူ့,3,U+1030 U+1037,MYANMAR VOWEL SIGN UU | MYANMAR SIGN DOT BELOW
းဥ,3,U+1038 U+1025,MYANMAR SIGN VISARGA | MYANMAR LETTER U
ှလ,3,U+103E U+101C,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER LA
စဲ,3,U+1005 U+1032,MYANMAR LETTER CA | MYANMAR VOWEL SIGN AI
ျၚ,3,U+103B U+105A,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER MON NGA
၂ဒ,3,U+1042 U+1012,MYANMAR DIGIT TWO | MYANMAR LETTER DA
၊၁,3,U+104A U+1041,MYANMAR SIGN LITTLE SECTION | MYANMAR DIGIT ONE
ြအ,3,U+103C U+1021,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER A
ျဴ,3,U+103B U+1034,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR VOWEL SIGN MON O
ဝလ,3,U+101D U+101C,MYANMAR LETTER WA | MYANMAR LETTER LA
ဟသ,3,U+101F U+101E,MYANMAR LETTER HA | MYANMAR LETTER SA
ဝဝ,3,U+101D U+101D,MYANMAR LETTER WA | MYANMAR LETTER WA
ကဒ,3,U+1000 U+1012,MYANMAR LETTER KA | MYANMAR LETTER DA
ွဴ,3,U+103D U+1034,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN MON O
ဇဗ,3,U+1007 U+1017,MYANMAR LETTER JA | MYANMAR LETTER BA
ဏ၊,3,U+100F U+104A,MYANMAR LETTER NNA | MYANMAR SIGN LITTLE SECTION
တဥ,3,U+1010 U+1025,MYANMAR LETTER TA | MYANMAR LETTER U
ဍလ,3,U+100D U+101C,MYANMAR LETTER DDA | MYANMAR LETTER LA
ယ။,3,U+101A U+104B,MYANMAR LETTER YA | MYANMAR SIGN SECTION
ထဂ,3,U+1011 U+1002,MYANMAR LETTER THA | MYANMAR LETTER GA
န။,3,U+1014 U+104B,MYANMAR LETTER NA | MYANMAR SIGN SECTION
ှမ,3,U+103E U+1019,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER MA
။ဌ,3,U+104B U+100C,MYANMAR SIGN SECTION | MYANMAR LETTER TTHA
ညဂ,3,U+100A U+1002,MYANMAR LETTER NNYA | MYANMAR LETTER GA
ြလ,3,U+103C U+101C,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER LA
၊ဣ,3,U+104A U+1023,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER I
ဟန,3,U+101F U+1014,MYANMAR LETTER HA | MYANMAR LETTER NA
နး,3,U+1014 U+1038,MYANMAR LETTER NA | MYANMAR SIGN VISARGA
တယ,3,U+1010 U+101A,MYANMAR LETTER TA | MYANMAR LETTER YA
ြယ,3,U+103C U+101A,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER YA
္ဗ,3,U+1039 U+1017,MYANMAR SIGN VIRAMA | MYANMAR LETTER BA
ၟသ,3,U+105F U+101E,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR LETTER SA
ါး,3,U+102B U+1038,MYANMAR VOWEL SIGN TALL AA | MYANMAR SIGN VISARGA
ြမ,3,U+103C U+1019,MYANMAR CONSONANT SIGN MEDIAL RA | MYANMAR LETTER MA
လဍ,3,U+101C U+100D,MYANMAR LETTER LA | MYANMAR LETTER DDA
ဿမ,3,U+103F U+1019,MYANMAR LETTER GREAT SA | MYANMAR LETTER MA
၇ဗ,3,U+1047 U+1017,MYANMAR DIGIT SEVEN | MYANMAR LETTER BA
ျဓ,3,U+103B U+1013,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER DHA
ာၑ,3,U+102C U+1051,MYANMAR VOWEL SIGN AA | MYANMAR LETTER SSA
ဇဌ,3,U+1007 U+100C,MYANMAR LETTER JA | MYANMAR LETTER TTHA
၉၃,3,U+1049 U+1043,MYANMAR DIGIT NINE | MYANMAR DIGIT THREE
၉၆,3,U+1049 U+1046,MYANMAR DIGIT NINE | MYANMAR DIGIT SIX
၆၈,3,U+1046 U+1048,MYANMAR DIGIT SIX | MYANMAR DIGIT EIGHT
ဖယ,3,U+1016 U+101A,MYANMAR LETTER PHA | MYANMAR LETTER YA
၄၈,3,U+1044 U+1048,MYANMAR DIGIT FOUR | MYANMAR DIGIT EIGHT
၆၂,3,U+1046 U+1042,MYANMAR DIGIT SIX | MYANMAR DIGIT TWO
၃၉,3,U+1043 U+1049,MYANMAR DIGIT THREE | MYANMAR DIGIT NINE
၄၉,3,U+1044 U+1049,MYANMAR DIGIT FOUR | MYANMAR DIGIT NINE
၅၁,3,U+1045 U+1041,MYANMAR DIGIT FIVE | MYANMAR DIGIT ONE
ု၅,3,U+102F U+1045,MYANMAR VOWEL SIGN U | MYANMAR DIGIT FIVE
ဇၠ,2,U+1007 U+1060,MYANMAR LETTER JA | MYANMAR CONSONANT SIGN MON MEDIAL LA
ေဖ,2,U+1031 U+1016,MYANMAR VOWEL SIGN E | MYANMAR LETTER PHA
ံဃ,2,U+1036 U+1003,MYANMAR SIGN ANUSVARA | MYANMAR LETTER GHA
ဃရ,2,U+1003 U+101B,MYANMAR LETTER GHA | MYANMAR LETTER RA
ညီ,2,U+100A U+102E,MYANMAR LETTER NNYA | MYANMAR VOWEL SIGN II
ှဟ,2,U+103E U+101F,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER HA
ဒဇ,2,U+1012 U+1007,MYANMAR LETTER DA | MYANMAR LETTER JA
ဒဟ,2,U+1012 U+101F,MYANMAR LETTER DA | MYANMAR LETTER HA
၇။,2,U+1047 U+104B,MYANMAR DIGIT SEVEN | MYANMAR SIGN SECTION
ီၜ,2,U+102E U+105C,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON BBA
ရၜ,2,U+101B U+105C,MYANMAR LETTER RA | MYANMAR LETTER MON BBA
်ိ,2,U+103A U+102D,MYANMAR SIGN ASAT | MYANMAR VOWEL SIGN I
္ဘ,2,U+1039 U+1018,MYANMAR SIGN VIRAMA | MYANMAR LETTER BHA
ဟဍ,2,U+101F U+100D,MYANMAR LETTER HA | MYANMAR LETTER DDA
ဍၚ,2,U+100D U+105A,MYANMAR LETTER DDA | MYANMAR LETTER MON NGA
ပီ,2,U+1015 U+102E,MYANMAR LETTER PA | MYANMAR VOWEL SIGN II
အဘ,2,U+1021 U+1018,MYANMAR LETTER A | MYANMAR LETTER BHA
ဘပ,2,U+1018 U+1015,MYANMAR LETTER BHA | MYANMAR LETTER PA
၈ဝ,2,U+1048 U+101D,MYANMAR DIGIT EIGHT | MYANMAR LETTER WA
၅ဝ,2,U+1045 U+101D,MYANMAR DIGIT FIVE | MYANMAR LETTER WA
မဵ,2,U+1019 U+1035,MYANMAR LETTER MA | MYANMAR VOWEL SIGN E ABOVE
ှပ,2,U+103E U+1015,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER PA
ှူ,2,U+103E U+1030,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR VOWEL SIGN UU
ူး,2,U+1030 U+1038,MYANMAR VOWEL SIGN UU | MYANMAR SIGN VISARGA
၆က,2,U+1046 U+1000,MYANMAR DIGIT SIX | MYANMAR LETTER KA
ၚခ,2,U+105A U+1001,MYANMAR LETTER MON NGA | MYANMAR LETTER KHA
း၈,2,U+1038 U+1048,MYANMAR SIGN VISARGA | MYANMAR DIGIT EIGHT
ဌအ,2,U+100C U+1021,MYANMAR LETTER TTHA | MYANMAR LETTER A
ေ။,2,U+1031 U+104B,MYANMAR VOWEL SIGN E | MYANMAR SIGN SECTION
ီစ,2,U+102E U+1005,MYANMAR VOWEL SIGN II | MYANMAR LETTER CA
ေဌ,2,U+1031 U+100C,MYANMAR VOWEL SIGN E | MYANMAR LETTER TTHA
အဇ,2,U+1021 U+1007,MYANMAR LETTER A | MYANMAR LETTER JA
ဝရ,2,U+101D U+101B,MYANMAR LETTER WA | MYANMAR LETTER RA
်ဠ,2,U+103A U+1020,MYANMAR SIGN ASAT | MYANMAR LETTER LLA
ဥ်,2,U+1025 U+103A,MYANMAR LETTER U | MYANMAR SIGN ASAT
ထရ,2,U+1011 U+101B,MYANMAR LETTER THA | MYANMAR LETTER RA
ယလ,2,U+101A U+101C,MYANMAR LETTER YA | MYANMAR LETTER LA
ဆန,2,U+1006 U+1014,MYANMAR LETTER CHA | MYANMAR LETTER NA
ဴယ,2,U+1034 U+101A,MYANMAR VOWEL SIGN MON O | MYANMAR LETTER YA
ဓက,2,U+1013 U+1000,MYANMAR LETTER DHA | MYANMAR LETTER KA
က၀,2,U+1000 U+1040,MYANMAR LETTER KA | MYANMAR DIGIT ZERO
ရဘ,2,U+101B U+1018,MYANMAR LETTER RA | MYANMAR LETTER BHA
၀ိ,2,U+1040 U+102D,MYANMAR DIGIT ZERO | MYANMAR VOWEL SIGN I
ၟ၀,2,U+105F U+1040,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR DIGIT ZERO
၃အ,2,U+1043 U+1021,MYANMAR DIGIT THREE | MYANMAR LETTER A
၊ထ,2,U+104A U+1011,MYANMAR SIGN LITTLE SECTION | MYANMAR LETTER THA
ဏး,2,U+100F U+1038,MYANMAR LETTER NNA | MYANMAR SIGN VISARGA
၇သ,2,U+1047 U+101E,MYANMAR DIGIT SEVEN | MYANMAR LETTER SA
၀စ,2,U+1040 U+1005,MYANMAR DIGIT ZERO | MYANMAR LETTER CA
ိံ,2,U+102D U+1036,MYANMAR VOWEL SIGN I | MYANMAR SIGN ANUSVARA
ဿန,2,U+103F U+1014,MYANMAR LETTER GREAT SA | MYANMAR LETTER NA
ှဂ,2,U+103E U+1002,MYANMAR CONSONANT SIGN MEDIAL HA | MYANMAR LETTER GA
ဿီ,2,U+103F U+102E,MYANMAR LETTER GREAT SA | MYANMAR VOWEL SIGN II
၄ဗ,2,U+1044 U+1017,MYANMAR DIGIT FOUR | MYANMAR LETTER BA
ီဍ,2,U+102E U+100D,MYANMAR VOWEL SIGN II | MYANMAR LETTER DDA
ီၚ,2,U+102E U+105A,MYANMAR VOWEL SIGN II | MYANMAR LETTER MON NGA
ျခ,2,U+103B U+1001,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER KHA
ခ်,2,U+1001 U+103A,MYANMAR LETTER KHA | MYANMAR SIGN ASAT
းဣ,2,U+1038 U+1023,MYANMAR SIGN VISARGA | MYANMAR LETTER I
ရဆ,2,U+101B U+1006,MYANMAR LETTER RA | MYANMAR LETTER CHA
ံဠ,2,U+1036 U+1020,MYANMAR SIGN ANUSVARA | MYANMAR LETTER LLA
ွူ,2,U+103D U+1030,MYANMAR CONSONANT SIGN MEDIAL WA | MYANMAR VOWEL SIGN UU
ခာ,2,U+1001 U+102C,MYANMAR LETTER KHA | MYANMAR VOWEL SIGN AA
ေဆ,2,U+1031 U+1006,MYANMAR VOWEL SIGN E | MYANMAR LETTER CHA
ဟဏ,2,U+101F U+100F,MYANMAR LETTER HA | MYANMAR LETTER NNA
၀ဗ,2,U+1040 U+1017,MYANMAR DIGIT ZERO | MYANMAR LETTER BA
ၟူ,2,U+105F U+1030,MYANMAR CONSONANT SIGN MON MEDIAL MA | MYANMAR VOWEL SIGN UU
၁ပ,2,U+1041 U+1015,MYANMAR DIGIT ONE | MYANMAR LETTER PA
၂ပ,2,U+1042 U+1015,MYANMAR DIGIT TWO | MYANMAR LETTER PA
ဃန,2,U+1003 U+1014,MYANMAR LETTER GHA | MYANMAR LETTER NA
၇ရ,2,U+1047 U+101B,MYANMAR DIGIT SEVEN | MYANMAR LETTER RA
ျဒ,2,U+103B U+1012,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR LETTER DA
ါဓ,2,U+102B U+1013,MYANMAR VOWEL SIGN TALL AA | MYANMAR LETTER DHA
ုဓ,2,U+102F U+1013,MYANMAR VOWEL SIGN U | MYANMAR LETTER DHA
ာ၈,2,U+102C U+1048,MYANMAR VOWEL SIGN AA | MYANMAR DIGIT EIGHT
ု၃,2,U+102F U+1043,MYANMAR VOWEL SIGN U | MYANMAR DIGIT THREE
ဩိ,2,U+1029 U+102D,MYANMAR LETTER O | MYANMAR VOWEL SIGN I
၆တ,2,U+1046 U+1010,MYANMAR DIGIT SIX | MYANMAR LETTER TA
ရ၅,2,U+101B U+1045,MYANMAR LETTER RA | MYANMAR DIGIT FIVE
၃၆,2,U+1043 U+1046,MYANMAR DIGIT THREE | MYANMAR DIGIT SIX
း၄,2,U+1038 U+1044,MYANMAR SIGN VISARGA | MYANMAR DIGIT FOUR
ျ၃,2,U+103B U+1043,MYANMAR CONSONANT SIGN MEDIAL YA | MYANMAR DIGIT THREE
